,Timestamp,msTimestamp,,Region0R,Region1G,,,LedState
10426,58194.01673,58194016.73,358811866,1960.451356,1935.720918,4,2,1
10427,58194.0421,58194042.1,359633499,2574.159855,2070.74623,1,4,2
10428,58194.06706,58194067.06,360454076,3510.168535,1424.237115,2,1,4
10429,58194.09188,58194091.88,361275581,1961.417722,1936.023082,4,2,1
10430,58194.11761,58194117.61,362095726,2573.720072,2071.740852,1,4,2
10431,58194.14196,58194141.96,362916351,3511.479204,1424.669377,2,1,4
10432,58194.16709,58194167.09,363738352,1960.520796,1937.546492,4,2,1
10433,58194.19241,58194192.41,364559009,2573.806872,2070.49023,1,4,2
10434,58194.21718,58194217.18,365380610,3510.064376,1425.290492,2,1,4
10435,58194.24225,58194242.25,366200675,1960.584448,1936.505705,4,2,1
10436,58194.26733,58194267.33,367022292,2573.479928,2071.463869,1,4,2
10437,58194.29256,58194292.56,367842869,3511.482098,1424.312656,2,1,4
10438,58194.31747,58194317.47,369449830,1961.319349,1936.308459,4,2,1
10439,58194.34243,58194342.43,370270919,2574.246655,2070.50282,1,4,2
10440,58194.36799,58194367.99,371092072,3509.835805,1424.300066,2,1,4
10441,58194.39255,58194392.55,371913609,1960.257505,1936.027279,4,2,1
10442,58194.41764,58194417.64,372734170,2573.711392,2070.406295,1,4,2
10443,58194.44269,58194442.69,373556251,3510.880289,1424.15318,2,1,4
10444,58194.4681,58194468.1,374376892,1960.491863,1937.235934,4,2,1
10445,58194.49316,58194493.16,375198461,2575.98264,2071.912918,1,4,2
10446,58194.51788,58194517.88,376019086,3511.360579,1425.63882,2,1,4
10447,58194.54294,58194542.94,376840591,1961.328029,1935.863607,4,2,1
10448,58194.56817,58194568.17,377661088,2574.888969,2069.814557,1,4,2
10449,58194.59304,58194593.04,378482753,3510.463653,1424.354623,2,1,4
10450,58194.61842,58194618.42,379303314,1962.178662,1938.872656,4,2,1
10451,58194.64316,58194643.16,380123939,2575.594937,2070.825967,1,4,2
10452,58194.66861,58194668.61,380945508,3509.286076,1424.065049,2,1,4
10453,58194.69347,58194693.47,381765621,1961.261483,1937.235934,4,2,1
10454,58194.71831,58194718.31,382587254,2573.048825,2070.389508,1,4,2
10455,58194.74373,58194743.73,383407751,3511.768535,1425.072262,2,1,4
10456,58194.76847,58194768.47,384229864,1961.484268,1937.084852,4,2,1
10457,58194.79355,58194793.55,385050425,2573.780832,2069.596328,1,4,2
10458,58194.81876,58194818.76,385870586,3511.725136,1424.505705,2,1,4
10459,58194.84355,58194843.55,386692123,1961.362749,1936.237115,4,2,1
10460,58194.86884,58194868.84,387512700,2573.934177,2070.150295,1,4,2
10461,58194.89373,58194893.73,388334397,3508.892586,1423.699934,2,1,4
10462,58194.91907,58194919.07,389154894,1960.873779,1938.268328,4,2,1
10463,58194.94394,58194943.94,389976495,2574.269801,2070.070557,1,4,2
10464,58194.96892,58194968.92,390797024,3510.4,1424.837246,2,1,4
10465,58194.99443,58194994.43,391618641,1961.663653,1936.488918,4,2,1
10466,58195.0191,58195019.1,392439330,2574.871609,2068.576525,1,4,2
10467,58195.04412,58195044.12,393259779,3509.922604,1425.403803,2,1,4
10468,58195.06915,58195069.15,394081444,1961.518987,1938.16341,4,2,1
10469,58195.09454,58195094.54,394902037,2573.986257,2068.740197,1,4,2
10470,58195.11981,58195119.81,395723574,3510.047016,1424.472131,2,1,4
10471,58195.14432,58195144.32,396544167,1961.65208,1936.09023,4,2,1
10472,58195.16942,58195169.42,397365800,2574.43472,2068.996197,1,4,2
10473,58195.19466,58195194.66,398185913,3510.307414,1424.136393,2,1,4
10474,58195.21947,58195219.47,399006442,1960.951899,1936.551869,4,2,1
10475,58195.24485,58195244.85,399828011,2574.093309,2069.214426,1,4,2
10476,58195.2697,58195269.7,400648700,3510.770344,1424.451148,2,1,4
10477,58195.29505,58195295.05,401470109,1961.377215,1934.915148,4,2,1
10478,58195.31991,58195319.91,403077230,2573.63906,2069.508197,1,4,2
10479,58195.34479,58195344.79,403898831,3509.011212,1424.929574,2,1,4
10480,58195.37025,58195370.25,404719440,1961.54792,1935.788066,4,2,1
10481,58195.39489,58195394.89,405541025,2572.999638,2068.593311,1,4,2
10482,58195.41999,58195419.99,406361570,3509.063291,1424.736525,2,1,4
10483,58195.44826,58195448.26,407182163,1961.267269,1935.85941,4,2,1
10484,58195.47016,58195470.16,408003252,2573.711392,2069.885902,1,4,2
10485,58195.49524,58195495.24,408824373,3510.4,1424.862426,2,1,4
10486,58195.52023,58195520.23,409645974,1960.732007,1935.981115,4,2,1
10487,58195.54563,58195545.63,410466423,2573.005425,2070.477639,1,4,2
10488,58195.57033,58195570.33,411288568,3510.284268,1424.039869,2,1,4
10489,58195.59542,58195595.42,412109129,1960.35877,1934.948721,4,2,1
10490,58195.62049,58195620.49,412930714,2573.283183,2070.977049,1,4,2
10491,58195.64598,58195645.98,413751835,3508.516456,1424.224525,2,1,4
10492,58195.67057,58195670.57,414573356,1960.954792,1935.376787,4,2,1
10493,58195.69565,58195695.65,415394029,2573.856058,2072.701902,1,4,2
10494,58195.72093,58195720.93,416215534,3510.460759,1423.997902,2,1,4
10495,58195.74584,58195745.84,417036111,1960.630741,1933.937311,4,2,1
10496,58195.77088,58195770.88,417857744,2573.355515,2072.492066,1,4,2
10497,58195.7963,58195796.3,418678273,3508.889693,1424.87082,2,1,4
10498,58195.82088,58195820.88,419498882,1961.443761,1934.36118,4,2,1
10499,58195.84621,58195846.21,420320019,2572.993852,2071.787016,1,4,2
10500,58195.87133,58195871.33,421141012,3510.310307,1424.459541,2,1,4
10501,58195.89623,58195896.23,421962597,1961.848825,1936.237115,4,2,1
10502,58195.92141,58195921.41,422782758,2573.086438,2071.652721,1,4,2
10503,58195.9462,58195946.2,423604887,3509.679566,1424.782689,2,1,4
10504,58195.97149,58195971.49,424425400,1961.342495,1934.62977,4,2,1
10505,58195.99643,58195996.43,425245529,2574.240868,2070.603541,1,4,2
10506,58196.0215,58196021.5,426066650,3509.462568,1424.333639,2,1,4
10507,58196.04663,58196046.63,426887659,1961.252803,1935.670557,4,2,1
10508,58196.07164,58196071.64,427709308,2574.084629,2071.358951,1,4,2
10509,58196.09687,58196096.87,428529837,3508.603255,1424.241311,2,1,4
10510,58196.12183,58196121.83,429351518,1961.200723,1936.337836,4,2,1
10511,58196.14673,58196146.73,430172031,2573.563834,2069.74741,1,4,2
10512,58196.17196,58196171.96,430993648,3509.65642,1424.086033,2,1,4
10513,58196.19684,58196196.84,431814225,1961.001085,1936.455344,4,2,1
10514,58196.22205,58196222.05,432634338,2573.65642,2070.141902,1,4,2
10515,58196.24714,58196247.14,433455923,3508.149005,1424.623213,2,1,4
10516,58196.27219,58196272.19,434276532,1960.564195,1936.673574,4,2,1
10517,58196.29755,58196297.55,435098037,2574.099096,2071.870951,1,4,2
10518,58196.32223,58196322.23,436705110,3509.005425,1424.65259,2,1,4
10519,58196.34716,58196347.16,437526647,1961.157324,1937.185574,4,2,1
10520,58196.37226,58196372.26,438346792,2574.04123,2070.792393,1,4,2
10521,58196.39731,58196397.31,439167337,3508.79132,1423.993705,2,1,4
10522,58196.4228,58196422.8,439988938,1960.41085,1935.297049,4,2,1
10523,58196.44748,58196447.48,440809547,2572.935986,2070.532197,1,4,2
10524,58196.4725,58196472.5,441631164,3508.915732,1424.963148,2,1,4
10525,58196.49765,58196497.65,442451709,1961.351175,1935.678951,4,2,1
10526,58196.52271,58196522.71,443273294,2572.591682,2069.890098,1,4,2
10527,58196.54764,58196547.64,444093839,3509.144304,1424.916984,2,1,4
10528,58196.57276,58196572.76,444914464,1960.277758,1935.519475,4,2,1
10529,58196.59786,58196597.86,445736081,2573.711392,2070.263607,1,4,2
10530,58196.6231,58196623.1,446556610,3510.128029,1425.026098,2,1,4
10531,58196.64785,58196647.85,447378243,1961.084991,1936.992525,4,2,1
10532,58196.67304,58196673.04,448198740,2573.349729,2070.192262,1,4,2
10533,58196.69814,58196698.14,449020901,3509.453888,1424.547672,2,1,4
10534,58196.72301,58196723.01,449841478,1961.738879,1936.988328,4,2,1
10535,58196.74828,58196748.28,450663031,2573.665099,2071.035803,1,4,2
10536,58196.77318,58196773.18,451484088,3509.598553,1424.841443,2,1,4
10537,58196.79859,58196798.59,452305673,1959.600723,1935.318033,4,2,1
10538,58196.82353,58196823.53,453126746,2573.714286,2069.881705,1,4,2
10539,58196.84842,58196848.42,453948363,3507.703436,1424.719738,2,1,4
10540,58196.87372,58196873.72,454768812,1961.510307,1935.313836,4,2,1
10541,58196.89847,58196898.47,455590477,2573.720072,2070.473443,1,4,2
10542,58196.92367,58196923.67,456411086,3509.323689,1424.363016,2,1,4
10543,58196.94879,58196948.79,457232703,1961.542134,1937.542295,4,2,1
10544,58196.97364,58196973.64,458053280,2574.290054,2070.905705,1,4,2
10545,58196.99871,58196998.71,458873249,3508.475949,1424.207738,2,1,4
10546,58197.02378,58197023.78,459694994,1960.274864,1935.09141,4,2,1
10547,58197.04905,58197049.05,460515571,2573.103797,2070.620328,1,4,2
10548,58197.07396,58197073.96,461337172,3509.974684,1423.993705,2,1,4
10549,58197.099,58197099,462157685,1960.596022,1935.960131,4,2,1
10550,58197.12433,58197124.33,462979334,2573.268716,2070.267803,1,4,2
10551,58197.14911,58197149.11,463799879,3508.7566,1424.333639,2,1,4
10552,58197.17426,58197174.26,464620456,1961.108137,1935.238295,4,2,1
10553,58197.19921,58197199.21,465442073,2573.644846,2068.009967,1,4,2
10554,58197.22452,58197224.52,466262618,3508.889693,1424.996721,2,1,4
10555,58197.24963,58197249.63,467084251,1961.504521,1936.660984,4,2,1
10556,58197.27434,58197274.34,467904364,2573.830018,2069.075934,1,4,2
10557,58197.29944,58197299.44,468725933,3509.763472,1424.182557,2,1,4
10558,58197.32462,58197324.62,470333022,1960.474503,1936.266492,4,2,1
10559,58197.34949,58197349.49,471153567,2573.665099,2067.770754,1,4,2
10560,58197.37468,58197374.68,471974640,3508.580108,1424.132197,2,1,4
10561,58197.39964,58197399.64,472795665,1960.616275,1936.568656,4,2,1
10562,58197.42513,58197425.13,473616834,2575.149367,2068.085508,1,4,2
10563,58197.44998,58197449.98,474437411,3508.574322,1424.283279,2,1,4
10564,58197.47479,58197474.79,475258932,1959.800362,1936.635803,4,2,1
10565,58197.50006,58197500.06,476079541,2573.783725,2067.16223,1,4,2
10566,58197.52489,58197524.89,476900182,3509.317902,1423.60341,2,1,4
10567,58197.55004,58197550.04,477721719,1960.546835,1936.589639,4,2,1
10568,58197.57527,58197575.27,478542376,2573.725859,2067.179016,1,4,2
10569,58197.60012,58197600.12,479363897,3509.598553,1423.60341,2,1,4
10570,58197.62514,58197625.14,480184474,1961.18047,1936.837246,4,2,1
10571,58197.65025,58197650.25,481006539,2573.948644,2065.135213,1,4,2
10572,58197.67567,58197675.67,481826636,3508.490416,1423.523672,2,1,4
10573,58197.70053,58197700.53,482648317,1961.111031,1937.034492,4,2,1
10574,58197.72541,58197725.41,483468718,2573.882098,2065.961967,1,4,2
10575,58197.75077,58197750.77,484289375,3508.201085,1424.837246,2,1,4
10576,58197.77554,58197775.54,485110608,1960.630741,1935.351607,4,2,1
10577,58197.80065,58197800.65,485931537,2573.818445,2066.599869,1,4,2
10578,58197.82583,58197825.83,486753202,3509.6217,1424.451148,2,1,4
10579,58197.85092,58197850.92,487573795,1960.234358,1936.052459,4,2,1
10580,58197.87607,58197876.07,488395876,2574.3566,2069.28577,1,4,2
10581,58197.9008,58197900.8,489216405,3509.549367,1424.958951,2,1,4
10582,58197.92603,58197926.03,490037990,1960.564195,1935.38518,4,2,1
10583,58197.95114,58197951.14,490859047,2574.362387,2070.024393,1,4,2
10584,58197.97603,58197976.03,491680616,3509.187703,1424.455344,2,1,4
10585,58198.00119,58198001.19,492501209,1961.287523,1935.498492,4,2,1
10586,58198.02612,58198026.12,493321210,2573.95443,2070.80918,1,4,2
10587,58198.05153,58198051.53,494142907,3511.328752,1425.156197,2,1,4
10588,58198.07643,58198076.43,494963532,1961.423508,1936.841443,4,2,1
10589,58198.10127,58198101.27,495785085,2572.820253,2070.775607,1,4,2
10590,58198.12658,58198126.58,496605662,3509.401808,1423.565639,2,1,4
10591,58198.1514,58198151.4,497427263,1961.328029,1936.774295,4,2,1
10592,58198.17661,58198176.61,498247824,2574.414467,2071.010623,1,4,2
10593,58198.2017,58198201.7,499069489,3508.930199,1423.993705,2,1,4
10594,58198.2266,58198226.6,499889986,1961.290416,1935.410361,4,2,1
10595,58198.25161,58198251.61,500711587,2573.511754,2070.423082,1,4,2
10596,58198.27675,58198276.75,501531668,3509.092224,1424.031475,2,1,4
10597,58198.30204,58198302.04,502352277,1961.252803,1934.931934,4,2,1
10598,58198.3269,58198326.9,503960326,2573.94575,2070.981246,1,4,2
10599,58198.35188,58198351.88,504780871,3509.598553,1423.888787,2,1,4
10600,58198.37722,58198377.22,505602488,1961.17179,1936.283279,4,2,1
10601,58198.40197,58198401.97,506423065,2574.078843,2069.449443,1,4,2
10602,58198.42721,58198427.21,507244666,3508.718987,1424.455344,2,1,4
10603,58198.45208,58198452.08,508065323,1960.865099,1936.585443,4,2,1
10604,58198.4775,58198477.5,508885804,2574.909222,2069.159869,1,4,2
10605,58198.50241,58198502.41,509706909,3510.521519,1424.60223,2,1,4
10606,58198.52726,58198527.26,510527486,1960.85642,1936.094426,4,2,1
10607,58198.55238,58198552.38,511349103,2573.442315,2068.559738,1,4,2
10608,58198.57752,58198577.52,512169680,3507.796022,1424.568656,2,1,4
10609,58198.60242,58198602.42,512991265,1960.75226,1936.430164,4,2,1
10610,58198.62757,58198627.57,513811362,2572.985172,2069.415869,1,4,2
10611,58198.65257,58198652.57,514631955,3510.651718,1424.786885,2,1,4
10612,58198.67811,58198678.11,515453556,1960.364557,1935.89718,4,2,1
10613,58198.70282,58198702.82,516274197,2572.8,2070.280393,1,4,2
10614,58198.72771,58198727.71,517095702,3507.651356,1424.107016,2,1,4
10615,58198.75296,58198752.96,517916359,1960.755154,1935.263475,4,2,1
10616,58198.77782,58198777.82,518737960,2574.130922,2070.238426,1,4,2
10617,58198.80297,58198802.97,519558441,3509.413382,1424.589639,2,1,4
10618,58198.82817,58198828.17,520379082,1961.174684,1935.779672,4,2,1
10619,58198.85298,58198852.98,521200635,2573.853165,2068.702426,1,4,2
10620,58198.87812,58198878.12,522020812,3509.436528,1423.028459,2,1,4
10621,58198.90312,58198903.12,522842829,1960.639421,1935.145967,4,2,1
10622,58198.92855,58198928.55,523663422,2573.705606,2069.885902,1,4,2
10623,58198.95332,58198953.32,524485087,3508.661121,1423.456525,2,1,4
10624,58198.97837,58198978.37,525306048,1960.665461,1937.223344,4,2,1
10625,58199.00374,58199003.74,526127617,2573.56962,2070.011803,1,4,2
10626,58199.02851,58199028.51,526948210,3509.468354,1424.123803,2,1,4
10627,58199.05359,58199053.59,527770259,1960.01736,1935.913967,4,2,1
10628,58199.07866,58199078.66,528590932,2573.708499,2069.743213,1,4,2
10629,58199.10401,58199104.01,529412453,3510.139602,1424.543475,2,1,4
10630,58199.12897,58199128.97,530233030,1961.403255,1938.041705,4,2,1
10631,58199.15375,58199153.75,531054679,2573.974684,2069.961443,1,4,2
10632,58199.17897,58199178.97,531874728,3507.908861,1424.669377,2,1,4
10633,58199.20401,58199204.01,532695353,1960.506329,1936.833049,4,2,1
10634,58199.22893,58199228.93,533516970,2572.742134,2069.860721,1,4,2
10635,58199.25408,58199254.08,534337467,3508.661121,1425.055475,2,1,4
10636,58199.2791,58199279.1,535159084,1960.711754,1936.992525,4,2,1
10637,58199.30447,58199304.47,535979661,2573.413382,2069.911082,1,4,2
10638,58199.32943,58199329.43,537586638,3507.885714,1424.446951,2,1,4
10639,58199.35421,58199354.21,538408255,1960.653888,1936.081836,4,2,1
10640,58199.37953,58199379.53,539228816,2573.031465,2069.193443,1,4,2
10641,58199.40435,58199404.35,540050465,3508.180832,1424.828852,2,1,4
10642,58199.42956,58199429.56,540870994,1962.132369,1937.991344,4,2,1
10643,58199.45462,58199454.62,541692643,2572.863653,2070.322361,1,4,2
10644,58199.47951,58199479.51,542513188,3507.929114,1424.669377,2,1,4
10645,58199.50455,58199504.55,543334773,1960.792767,1936.308459,4,2,1
10646,58199.5297,58199529.7,544155366,2573.407595,2069.000393,1,4,2
10647,58199.55496,58199554.96,544975495,3509.121157,1424.702951,2,1,4
10648,58199.57993,58199579.93,545797144,1960.983725,1936.593836,4,2,1
10649,58199.60483,58199604.83,546617641,2573.216637,2068.71082,1,4,2
10650,58199.63022,58199630.22,547439226,3508.733454,1424.455344,2,1,4
10651,58199.65495,58199654.95,548259819,1960.732007,1936.795279,4,2,1
10652,58199.6801,58199680.1,549081420,2573.850271,2067.951213,1,4,2
10653,58199.70504,58199705.04,549902061,3509.627486,1425.193967,2,1,4
10654,58199.73043,58199730.43,550722558,1962.094756,1938.385836,4,2,1
10655,58199.75543,58199755.43,551544159,2574.848463,2068.333115,1,4,2
10656,58199.7802,58199780.2,552364320,3508.947559,1423.565639,2,1,4
10657,58199.80535,58199805.35,553185873,1961.24991,1936.522492,4,2,1
10658,58199.8306,58199830.6,554006482,2574.278481,2070.28459,1,4,2
10659,58199.85536,58199855.36,554827971,3508.287884,1424.854033,2,1,4
10660,58199.8806,58199880.6,555648580,1962.097649,1937.760525,4,2,1
10661,58199.90552,58199905.52,556468773,2573.884991,2069.268984,1,4,2
10662,58199.93084,58199930.84,557290310,3508.684268,1425.11423,2,1,4
10663,58199.95575,58199955.75,558110903,1960.494756,1934.592,4,2,1
10664,58199.98072,58199980.72,558932472,2572.287884,2069.071738,1,4,2
10665,58200.0059,58200005.9,559752985,3509.355515,1423.595016,2,1,4
10666,58200.03081,58200030.81,560574634,1961.047378,1936.937967,4,2,1
10667,58200.05592,58200055.92,561395643,2573.367089,2070.628721,1,4,2
10668,58200.08413,58200084.13,562217388,3509.317902,1424.337836,2,1,4
10669,58200.1061,58200106.1,563038333,1960.639421,1935.565639,4,2,1
10670,58200.13102,58200131.02,563859950,2573.21085,2070.368525,1,4,2
10671,58200.15612,58200156.12,564681055,3506.904882,1424.400787,2,1,4
10672,58200.1815,58200181.5,565502608,1961.079204,1935.918164,4,2,1
10673,58200.20622,58200206.22,566323169,2573.002532,2070.087344,1,4,2
10674,58200.23137,58200231.37,567144738,3507.923327,1424.786885,2,1,4
10675,58200.25635,58200256.35,567965379,1960.734901,1933.702295,4,2,1
10676,58200.28169,58200281.69,568786948,2573.265823,2070.683279,1,4,2
10677,58200.30647,58200306.47,569607573,3508.678481,1425.063869,2,1,4
10678,58200.33155,58200331.55,571214582,1960.746474,1935.490098,4,2,1
10679,58200.35683,58200356.83,572036103,2573.439421,2071.925508,1,4,2
10680,58200.38157,58200381.57,572856616,3508.065099,1424.60223,2,1,4
10681,58200.40669,58200406.69,573678361,1961.275949,1935.880393,4,2,1
10682,58200.43197,58200431.97,574498874,2574.104882,2072.072393,1,4,2
10683,58200.45677,58200456.77,575320075,3507.989873,1423.536262,2,1,4
10684,58200.48209,58200482.09,576140652,1960.503436,1935.65377,4,2,1
10685,58200.5072,58200507.2,576961197,2572.065099,2072.160525,1,4,2
10686,58200.53204,58200532.04,577783278,3508.941772,1424.916984,2,1,4
10687,58200.55743,58200557.43,578603343,1960.749367,1936.384,4,2,1
10688,58200.58208,58200582.08,579424976,2574.064376,2071.740852,1,4,2
10689,58200.60735,58200607.35,580245489,3508.461483,1423.355803,2,1,4
10690,58200.63218,58200632.18,581067138,1960.694394,1935.943344,4,2,1
10691,58200.65743,58200657.43,581887715,2573.083544,2071.405115,1,4,2
10692,58200.68234,58200682.34,582709300,3508.742134,1424.539279,2,1,4
10693,58200.70755,58200707.55,583529925,1961.168897,1936.631607,4,2,1
10694,58200.73274,58200732.74,584350390,2574.333454,2070.192262,1,4,2
10695,58200.75763,58200757.63,585172055,3508.383363,1424.291672,2,1,4
10696,58200.78255,58200782.55,585992568,1960.983725,1936.757508,4,2,1
10697,58200.80788,58200807.88,586813689,2573.488608,2070.397902,1,4,2
10698,58200.83265,58200832.65,587634362,3510.055696,1423.762885,2,1,4
10699,58200.85802,58200858.02,588454859,1960.188065,1936.606426,4,2,1
10700,58200.88292,58200882.92,589276316,2573.65642,2068.706623,1,4,2
10701,58200.90802,58200908.02,590097053,3507.674503,1424.493115,2,1,4
10702,58200.9337,58200933.7,590918222,1960.995298,1937.533902,4,2,1
10703,58200.95822,58200958.22,591738799,2572.83472,2069.638295,1,4,2
10704,58200.9831,58200983.1,592560800,3508.507776,1424.203541,2,1,4
10705,58201.00803,58201008.03,593380929,1961.061844,1937.840262,4,2,1
10706,58201.03311,58201033.11,594201474,2573.271609,2067.523148,1,4,2
10707,58201.05868,58201058.68,595022675,3508.516456,1424.690361,2,1,4
10708,58201.08344,58201083.44,595843684,1961.23255,1937.240131,4,2,1
10709,58201.10848,58201108.48,596665301,2573.728752,2067.456,1,4,2
10710,58201.13335,58201133.35,597485894,3507.926221,1424.14059,2,1,4
10711,58201.15873,58201158.73,598307431,1960.413743,1936.363016,4,2,1
10712,58201.1835,58201183.5,599127560,2572.617722,2066.93141,1,4,2
10713,58201.20851,58201208.51,599949609,3509.155877,1424.568656,2,1,4
10714,58201.23412,58201234.12,600770266,1960.243038,1937.353443,4,2,1
10715,58201.25857,58201258.57,601592283,2573.207957,2068.597508,1,4,2
10716,58201.28387,58201283.87,602412892,3508.999638,1424.253902,2,1,4
10717,58201.30898,58201308.98,604020877,1960.42821,1936.669377,4,2,1
10718,58201.33384,58201333.84,604841486,2575.146474,2069.671869,1,4,2
10719,58201.35935,58201359.35,605662079,3506.792043,1424.023082,2,1,4
10720,58201.38388,58201383.88,606483632,1961.504521,1937.39541,4,2,1
10721,58201.40927,58201409.27,607304145,2573.610127,2070.477639,1,4,2
10722,58201.43442,58201434.42,608125762,3508.924412,1423.939148,2,1,4
10723,58201.45919,58201459.19,608946419,1961.044485,1938.486557,4,2,1
10724,58201.48494,58201484.94,609767460,2572.293671,2070.431475,1,4,2
10725,58201.50918,58201509.18,610588101,3507.937794,1424.971541,2,1,4
10726,58201.53431,58201534.31,611408534,1961.093671,1937.693377,4,2,1
10727,58201.55981,58201559.81,612230279,2573.077758,2070.872131,1,4,2
10728,58201.58438,58201584.38,613050808,3508.565642,1424.488918,2,1,4
10729,58201.60951,58201609.51,613872409,1960.957685,1936.367213,4,2,1
10730,58201.63451,58201634.51,614693002,2574.246655,2072.009443,1,4,2
10731,58201.65984,58201659.84,615514555,3506.031103,1424.64,2,1,4
10732,58201.68479,58201684.79,616335164,1961.177577,1934.726295,4,2,1
10733,58201.7097,58201709.7,617156765,2574.229295,2071.451279,1,4,2
10734,58201.73523,58201735.23,617976862,3507.989873,1424.564459,2,1,4
10735,58201.75981,58201759.81,618797935,1961.296203,1936.006295,4,2,1
10736,58201.78491,58201784.91,619619040,2573.94575,2072.441705,1,4,2
10737,58201.80996,58201809.96,620439649,3508.970705,1424.975738,2,1,4
10738,58201.83529,58201835.29,621261186,1961.030018,1935.892984,4,2,1
10739,58201.8604,58201860.4,622081763,2572.776854,2070.813377,1,4,2
10740,58201.88506,58201885.06,622903380,3508.577215,1424.954754,2,1,4
10741,58201.91014,58201910.14,623724021,1961.316456,1937.622033,4,2,1
10742,58201.93546,58201935.46,624544534,2572.447016,2069.23541,1,4,2
10743,58201.96024,58201960.24,625366183,3507.14792,1425.294689,2,1,4
10744,58201.98568,58201985.68,626186216,1960.801447,1936.539279,4,2,1
10745,58202.01034,58202010.34,627007849,2574.185895,2069.72223,1,4,2
10746,58202.03574,58202035.74,627828346,3508.146112,1424.623213,2,1,4
10747,58202.0608,58202060.8,628648955,1960.234358,1937.68918,4,2,1
10748,58202.08557,58202085.57,629470588,2572.102712,2069.504,1,4,2
10749,58202.1116,58202111.6,630291181,3506.577939,1424.551869,2,1,4
10750,58202.13562,58202135.62,631112846,1960.028933,1935.137574,4,2,1
10751,58202.16072,58202160.72,631933359,2573.011212,2068.375082,1,4,2
10752,58202.18609,58202186.09,632754912,3508.374684,1424.64,2,1,4
10753,58202.21083,58202210.83,633575521,1961.437975,1937.852852,4,2,1
10754,58202.23608,58202236.08,634397058,2572.577215,2068.265967,1,4,2
10755,58202.26095,58202260.95,635217683,3508.34575,1424.42177,2,1,4
10756,58202.28627,58202286.27,636039268,1959.730922,1935.888787,4,2,1
10757,58202.31122,58202311.22,637646805,2573.407595,2069.302557,1,4,2
10758,58202.33617,58202336.17,638468342,3508.7566,1424.333639,2,1,4
10759,58202.36161,58202361.61,639288919,1961.035805,1937.269508,4,2,1
10760,58202.38628,58202386.28,640111000,2572.325497,2067.594492,1,4,2
10761,58202.41137,58202411.37,640931497,3507.665823,1424.413377,2,1,4
10762,58202.4364,58202436.4,641753226,1959.60651,1935.343213,4,2,1
10763,58202.46177,58202461.77,642573739,2572.857866,2068.656262,1,4,2
10764,58202.487,58202487,643394316,3508.076673,1424.384,2,1,4
10765,58202.51154,58202511.54,644214829,1960.642315,1936.585443,4,2,1
10766,58202.53667,58202536.67,645036398,2573.352622,2069.117902,1,4,2
10767,58202.56193,58202561.93,645858015,3507.032188,1423.888787,2,1,4
10768,58202.58674,58202586.74,646678656,1960.755154,1934.923541,4,2,1
10769,58202.61215,58202612.15,647500225,2574.619892,2068.182033,1,4,2
10770,58202.63688,58202636.88,648320882,3508.215552,1425.068066,2,1,4
10771,58202.66228,58202662.28,649142419,1961.284629,1937.12682,4,2,1
10772,58202.68719,58202687.19,649962532,2572.912839,2069.059148,1,4,2
10773,58202.71205,58202712.05,650783093,3508.241591,1424.014689,2,1,4
10774,58202.73791,58202737.91,651604662,1960.824593,1937.693377,4,2,1
10775,58202.76214,58202762.14,652425367,2573.002532,2069.21023,1,4,2
10776,58202.78725,58202787.25,653246936,3508.617722,1425.055475,2,1,4
10777,58202.81263,58202812.63,654067529,1960.150452,1938.40682,4,2,1
10778,58202.8373,58202837.3,654889034,2572.556962,2067.972197,1,4,2
10779,58202.86248,58202862.48,655709627,3507.263653,1424.350426,2,1,4
10780,58202.88749,58202887.49,656530252,1960.679928,1934.931934,4,2,1
10781,58202.91276,58202912.76,657351821,2573.355515,2068.135869,1,4,2
10782,58202.93768,58202937.68,658172366,3506.954069,1424.111213,2,1,4
10783,58202.96264,58202962.64,658993983,1961.23255,1937.269508,4,2,1
10784,58202.98821,58202988.21,659814544,2573.468354,2070.267803,1,4,2
10785,58203.01276,58203012.76,660636161,3507.127667,1424.744918,2,1,4
10786,58203.03781,58203037.81,661456322,1960.691501,1935.192131,4,2,1
10787,58203.06294,58203062.94,662276819,2573.422061,2070.137705,1,4,2
10788,58203.08822,58203088.22,663098420,3507.547197,1424.786885,2,1,4
10789,58203.11341,58203113.41,663919029,1960.277758,1935.616,4,2,1
10790,58203.13801,58203138.01,664740582,2573.890778,2070.708459,1,4,2
10791,58203.16316,58203163.16,665561175,3506.517179,1424.816262,2,1,4
10792,58203.18831,58203188.31,666381288,1960.480289,1934.503869,4,2,1
10793,58203.21318,58203213.18,667202905,2574.026763,2072.466885,1,4,2
10794,58203.23849,58203238.49,668023450,3507.179747,1424.551869,2,1,4
10795,58203.26332,58203263.32,668845115,1959.959494,1936.157377,4,2,1
10796,58203.2887,58203288.7,669665628,2573.696926,2072.471082,1,4,2
10797,58203.31366,58203313.66,671273661,3508.067993,1425.361836,2,1,4
10798,58203.33847,58203338.47,672094254,1960.758047,1937.756328,4,2,1
10799,58203.36425,58203364.25,672915823,2573.15877,2070.28459,1,4,2
10800,58203.38856,58203388.56,673736432,3507.489331,1423.951738,2,1,4
10801,58203.41372,58203413.72,674557985,1959.950814,1934.994885,4,2,1
10802,58203.439,58203439,675378578,2573.274503,2069.709639,1,4,2
10803,58203.4638,58203463.8,676200643,3508.530922,1424.65259,2,1,4
